name	Mutations_of_interest_vs_Group_control_diff	Mutations_of_interest_vs_Group_control_p.val
TMPPE	-0.258306207745626	0.229165697670161
TMSB4X	-0.152852985507252	0.63829638980045
TMUB1	-0.0272821009380095	0.904073994555726
TMUB2	0.115787177569514	0.574382741795487
TMX1	-0.108527043478265	0.463885427239587
TMX2	-0.153008715957933	0.510911541649271
TMX3	-0.123394277745167	0.456481755780395
TMX4	-0.0643522157538996	0.704928252120011
TNFAIP8	0.128583172530302	0.596768493659834
TNFAIP8L2	-0.0866918423956307	0.631042152016931
TNPO1	-0.0126278099372854	0.921454495092559
TNPO2	-0.0689397521056474	0.685066111102218
TNPO3	-0.258992039142658	0.137800608382616
TNS3	0.646818810290338	0.0299896360983865
TOE1	-0.0914899017626318	0.548669294174817
TOLLIP	-0.299058402374239	0.202287313358363
TOM1	-0.440765565217399	0.035730117336484
TOMM20	-0.0706159120409637	0.791206727433478
TOMM22	-0.157826630576277	0.605041194628353
TOMM34	0.41991990138939	0.119018806694147
TOMM40	-0.539652316841829	0.133646603404392
TOMM40L	-0.0299531510551994	0.889803825172303
TOMM70A	0.167045899930805	0.327409359689052
TOP1	0.0273481219609444	0.879286892904379
TOP2A	0.0524173963173133	0.871612287749105
TOP2B	-0.160974791301204	0.444192075924919
TOR1A	-0.168349480615603	0.414527780492746
TOR1AIP1	-0.276264405797104	0.150271852798033
TOR1AIP2	-0.219546063704504	0.195641412555043
TOR1B	-0.38467691627519	0.0731588982867265
TOR3A	-0.201767928445166	0.409879889221536
TOR4A	-0.0172526642210258	0.930085801327905
TOX4	0.0505464678199772	0.832361157373389
TP53BP1	-0.2961769258274	0.233911954972524
TP53I3	-0.607061564781636	0.0483432532214024
TP53RK	-0.0544024448339115	0.696624526599949
TPD52	0.450072408271229	0.229496159392739
TPD52L2	0.440907776941089	0.0160947317091361
TPI1	0.0780691594202807	0.663820279420674
TPM1	0.715895605784318	0.194055213804557
TPM3	0.0182248095721356	0.958410693483716
TPM4	0.128228811594198	0.623717234243499
TPMT	-0.149794057334599	0.621323469036377
TPP1	-0.129754571046515	0.540548297032334
TPP2	0.0493975742481787	0.76962519543537
TPR	-0.0899885473655218	0.526729455241937
TPRKB	0.0830779081330242	0.674112339318065
TPSB2	-0.488418719917838	0.403114203641201
TPT1	0.115351520683269	0.588511767955048
TRA2A	-0.0373057391304386	0.830178095689423
TRA2B	0.144967420289849	0.351310312608446
TRABD	-0.162797927840785	0.352413639310995
TRADD	0.0137160250381783	0.942115385932884
TRAF3IP3	-0.234732664188556	0.324319902225084
TRAF6	0.0182971623051724	0.947127078879891
TRAFD1	0.0068690573658774	0.974114164801712
TRAM1	0.0203228640424449	0.920786229762039
TRAP1	-0.304455054198911	0.155935838280731
TRAPPC1	-0.121713808023051	0.551337432051037
TRAPPC10	-0.0645511407007326	0.734229456850954
TRAPPC11	-0.276008729838631	0.247324002860354
TRAPPC12	-0.177523127836801	0.34784260753808
TRAPPC3	0.0520611163127853	0.707977449443176
TRAPPC5	-0.179407943633613	0.365318088431836
TRAPPC6B	0.0484071632216843	0.87600167929012
TRAPPC8	-0.225846351375271	0.141089370767095
TRIM21	0.0991973162207209	0.560200175340355
TRIM22	-0.324250009346166	0.1488840897121
TRIM24	-0.0675451303839676	0.766621256705312
TRIM25	-0.0713351218559275	0.670814347497152
TRIM26	-0.398009661650521	0.0596036996229204
TRIM28	0.0807044241882515	0.661564846332273
TRIM33	0.119706839565223	0.531044020175384
TRIM4	-0.266488776699983	0.155651052146162
TRIM56	0.181321075082137	0.402690540111845
TRIM58	0.442148591068465	0.348171096463192
TRIM65	-0.0694586696089186	0.779893629172698
TRIP11	-0.133875132526445	0.740759630788424
TRIP12	-0.19995659070146	0.231786760209435
TRIP13	0.469744061705446	0.115896631270715
TRIP4	-0.0572565845418751	0.776181809828517
TRMT1	0.0813411012565002	0.681994329360931
TRMT10C	-0.284693622504157	0.104650550140036
TRMT112	0.358535305828582	0.175127440550017
TRMT1L	0.202204736204513	0.342446782143423
TRMT2A	0.0913502311039984	0.880665271441188
TRMT6	-0.0207717794838249	0.932607753748717
TRMT61A	1.18170135308647	0.00950776557503717
TRMT61B	-0.0199556662706097	0.931643941240816
TRNT1	0.0136272424091715	0.933967448145801
TROVE2	0.181869154006819	0.198561975797305
TRRAP	0.054038577463432	0.705176055560017
TRUB1	0.124918769811714	0.613348517793297
TSC22D4	0.185661518493706	0.446930604666881
TSEN34	-0.0581532487172947	0.837421524564094
TSFM	0.16754987023733	0.293124267999148
TSG101	0.479821469589947	0.0204736758948861
TSN	0.0642415362318722	0.723348481050942
TSNAX	-0.0598972619792555	0.732738821454532
TSPO	-0.740271188405799	0.00502464688421921
TSR1	0.0810963211563642	0.725260025173301
TSSC1	0.27199444463643	0.20694341614941
TSSC4	-0.0754296366195994	0.765205664057115
TST	-0.147494953569748	0.486474540657924
TSTA3	0.461548245259245	0.0157538489862541
TSTD1	-0.0983190823064781	0.655657781407848
TTC1	0.0111404714337162	0.945805148574858
TTC17	-0.505613494836114	0.148449172097145
TTC19	0.203379831991558	0.324727193338469
TTC27	0.541517418017433	0.0913366472622031
TTC37	0.284074441794866	0.132776321935522
TTLL12	0.202341671022268	0.321387296889656
TTN	-0.329153310832591	0.289310202474536
TUBA1B	0.0528053623188427	0.751499328801342
TUBA4A	0.0763591594202815	0.854478940940756
TUBB	0.334278724637684	0.124678394764897
TUBB1	0.937153801920935	0.184132187857332
TUBB2B	0.277364164606727	0.437738633875634
TUBB3	0.524750622805243	0.0999889319721469
TUBB4B	0.0280784927536217	0.859896873760074
TUBB6	0.640156586765926	0.0182899155730779
TUBG1	0.16077784422562	0.283096903329141
TUBGCP2	-0.109145905427917	0.610564195199234
TUBGCP3	0.0558600251375552	0.742250327804201
TUBGCP4	-0.143411800896981	0.668460217959001
TUFM	0.0370085443777093	0.85447275748601
TWF2	-0.0173311304347763	0.902815695519033
TWISTNB	0.0698752747598981	0.844625095466658
TXLNA	-0.0701189662445607	0.648296145098242
TXLNG	0.163713840435598	0.340837094655756
TXN	0.0417938260869555	0.828333751635075
TXN2	0.0552482881796443	0.855603871998598
TXNDC12	0.0132789212149191	0.939137978447223
TXNDC17	-0.0241905622806797	0.919653022829985
TXNDC5	0.180242086956522	0.395398566339362
TXNDC9	-0.0561101708697933	0.83904807027265
TXNL1	0.200344992291608	0.225715094266836
TXNRD1	0.172406600595998	0.38880105667617
TXNRD2	-0.260474921984923	0.206375446520158
TYMP	-1.10365692879032	0.0232160685529295
TYMS	0.330761931866236	0.268953908573116
TYROBP	-0.56241594498618	0.181935405487322
U2AF1	0.045085470940613	0.776008215357537
U2AF2	0.177904173913046	0.23121601190172
U2SURP	0.0124759634232952	0.932787735406082
UAP1L1	0.209987831366458	0.464824827911222
UBA1	0.0897813043478202	0.609139849456606
UBA2	0.189619227819808	0.252599744773857
UBA3	0.450758781111023	0.0357591020753337
UBA5	0.0633115782607927	0.729535492991455
UBA6	0.0811417901101876	0.587036967660207
UBA7	0.342574397465501	0.225524113757332
UBAC1	0.289706133864321	0.264883014735384
UBAC2	-0.392486939926389	0.518997420788158
UBAP1	0.309804158967786	0.2771020695447
UBAP2	0.347892304660141	0.113615632503529
UBAP2L	0.248616723143332	0.0904881437031713
UBASH3B	0.389205708181301	0.296625039274717
UBB	0.0702775362318846	0.698184279782058
UBE2A	0.338109914231541	0.302722077155169
UBE2H	0.186381898131339	0.443030065096005
UBE2I	0.229947779941746	0.256330377590164
UBE2J1	0.447725012301595	0.00499426388991753
UBE2K	0.325748426859743	0.0982160463637571
UBE2L3	-0.0932224900922627	0.521968775701753
UBE2L6	0.308783632595318	0.344611850101722
UBE2M	0.289072262925025	0.177441882915744
UBE2N	0.155850782608692	0.335528858787345
UBE2O	0.179124774778158	0.450822706932193
UBE2Q1	-0.53689189231428	0.249658036065463
UBE2V2	0.336066286606311	0.206682562229485
UBE2Z	0.259943844148918	0.39275553412672
UBE3A	0.00697726317966563	0.966742876075247
UBE4A	-0.116439308710582	0.325110899986775
UBE4B	-0.36578095273032	0.193632646841374
UBL4A	-0.0818302742748891	0.689959133462601
UBL5	0.097122899377112	0.685754522769544
UBLCP1	0.00422444413330325	0.983853306639969
UBQLN1	0.194652606400766	0.158860868976311
UBQLN2	0.160786996721271	0.291648532546447
UBQLN4	0.298057750067631	0.0880314732407768
UBR1	-0.075209235019857	0.703676344526569
UBR4	-0.217348098143841	0.176854857458393
UBR5	-0.276680318465566	0.0707402171001156
UBR7	0.387347351225019	0.0515198987613074
UBTF	0.207825110401732	0.19427085926848
UBXN1	0.123615547892918	0.489275704090533
UBXN4	0.0662127074865353	0.741169920321823
UBXN6	0.168950916039476	0.35661520833565
UBXN7	0.375755731231299	0.0885003343189237
UCHL3	0.200421477913448	0.368628468146793
UCHL5	0.0183827757380328	0.914801496381145
UFC1	0.336961079155422	0.165111576457637
UFD1L	0.248747797984674	0.171131053002133
UFL1	0.00996405797101474	0.936264179119992
UFM1	0.474777276611508	0.121734384704246
UFSP2	-0.0671670869824812	0.755579401614728
UGDH	-0.0114282571272142	0.962614149328124
UGGT1	-0.304783262353968	0.0500591920489943
UGP2	-0.0446042355411578	0.781635828004353
UGT2B17	0.132652551348263	0.627624918606798
UHRF1	-0.615593498228545	0.080646490208582
UHRF1BP1	0.250758785042386	0.530939161727235
UMPS	-0.0301675795256742	0.810716276708342
UNC119B	0.230192572938716	0.324103998759386
UNC13D	-0.510118367518185	0.0140132999343021
UNC45A	0.134861014492751	0.374874212007596
UPF1	0.0877805519569996	0.614037394568002
UPF2	0.10596825081406	0.560744088269283
UPF3B	0.195171423263794	0.201892028578721
UPP1	-0.403340729170811	0.279356359655981
UQCC1	0.0631687348266023	0.721193824242021
UQCR10	0.0714740229591939	0.692223657844435
UQCRB	0.0112257907099256	0.956567199330967
UQCRC1	-0.0466732353886279	0.788197625141482
UQCRC2	-0.180353884057972	0.214128321324121
UQCRFS1	-0.118152939047224	0.437691981184007
UQCRQ	-0.244318830218983	0.114855953371892
URB1	-0.194925108893713	0.41540572820024
URB2	-0.0417916366647813	0.867167120104055
UROD	-0.200235151187929	0.564609664370276
UROS	0.260286583351165	0.252731346703397
USE1	0.0886149463751718	0.593404492412451
USMG5	0.1912529375108	0.288067850204036
USO1	0.0319121906459223	0.841545926497687
USP10	0.180606888185197	0.305535449835319
USP11	-0.0186781689736932	0.904687607431208
USP14	0.257661449275364	0.145495000340901
USP15	0.376632612965951	0.0969313861652083
USP17L3	-0.716098260869572	0.00976554478645064
USP19	0.0720723699771106	0.740461449583736
USP22	0.00350384401762227	0.991894021314526
USP24	-0.230712571900522	0.265055515569174
USP39	-0.15001440290235	0.293749183315135
USP40	0.111871383846459	0.871188532913546
USP47	0.109271622991749	0.526427253823914
USP48	-0.0421743061781772	0.834546309835614
USP5	-0.167004329146664	0.300625583117546
USP7	-0.0319406729522633	0.79109591195128
USP8	0.0423033860850737	0.828811544534754
USP9X	0.0187519801642058	0.896441980532813
UTP11L	-0.201089838113656	0.388498644118742
UTP14A	-0.0888530864253063	0.645666387283598
UTP15	-0.378207367766079	0.114394678697463
UTP18	-0.338012895207957	0.120662060827425
UTP20	-0.0492783906337682	0.850924139640882
UTP3	-0.0359278232127771	0.878470125080036
UTP6	-0.269021113245467	0.239517579253491
UTRN	-0.140449638668759	0.664699324813705
UXS1	-0.0575899628175698	0.808417007240001
VAC14	0.0963252985300933	0.619130618424545
VAMP2	-0.0512512343666387	0.775510471427505
VAMP4	-0.516693899282521	0.0133165389198253
VAMP7	-0.272087915027843	0.105326238753723
VAMP8	-0.540903713199508	0.00852632898831262
VAPA	-0.18445420289855	0.332340244439157
VAPB	-0.156123021012878	0.266049599573197
VARS	5.47536231856327e-05	0.999731385394109
VASP	0.0796935652173829	0.786654316964403
VAT1	-0.768642516641592	0.021827575570764
VAV1	-0.108751107197435	0.548766461722828
VAV3	0.258429313337219	0.363011311170697
VBP1	0.0657205997871859	0.732284497536812
VCL	0.495756927536231	0.200612367067912
VCP	-0.0959425054593481	0.561459144588787
VCPIP1	0.0718807474383549	0.661554629741576
VDAC1	0.071207275362319	0.673363670622194
VDAC2	0.255189855072459	0.122299782913151
VDAC3	0.240652173913045	0.280122883870185
VEZF1	0.328319251978359	0.11065116866418
VIM	-0.615373304347834	0.0328030588816852
VIPAS39	0.212587515400307	0.346541601984541
VMA21	0.209053367995121	0.427047950730147
VMP1	-0.238192628494717	0.21200907678952
VNN1	-0.496719528153612	0.274687567144117
VPRBP	0.10428575296535	0.60631828734564
VPS11	0.126838510160171	0.545460468137809
VPS13A	0.32791849242445	0.227761855804221
VPS13C	0.0558675127043422	0.69618431736642
VPS16	-0.210189529329469	0.166174414672701
VPS18	-0.313243275900762	0.00696381047652737
VPS25	0.0482942505882065	0.81170880136992
VPS26A	-0.129094095359424	0.571504409335734
VPS26B	0.226899164948527	0.144790856118705
VPS28	0.0378235611069186	0.864695732903356
VPS29	-0.245967858784745	0.102316029715569
VPS33A	-0.429295940451736	0.00731113627021809
VPS33B	0.190606229325763	0.340347957211265
VPS35	0.137399768115937	0.403878144890174
VPS36	0.266852767767837	0.152948258387686
VPS37A	0.814441889836228	0.0392288962125632
VPS39	-0.506257506325046	0.0328863782113774
VPS45	-0.266939253313677	0.127743770234439
VPS4A	-0.0744443407585891	0.620260037249349
VPS4B	-0.0897859993979786	0.548667941569425
VPS53	-0.0113744797419457	0.957586951951557
VPS72	0.0837899202833476	0.696232382593664
VPS8	-0.0507612288224788	0.821817596231811
VRK1	-0.0324055051751095	0.840785946756058
VRK3	-0.307787817507315	0.075850779155029
VTA1	0.12556508682118	0.48231283123481
VTI1A	-0.0174469723404922	0.941340242992153
VTI1B	-0.201994267463858	0.315475511859148
VTN	-0.582953579379094	0.279642834401897
VWA8	-0.279590858724641	0.25191059294897
VWA9	-0.00532439741389013	0.972634856405156
VWF	0.100521885116651	0.861625222128315
WAC	-0.036245762567269	0.865788782297918
WAPAL	-0.0387909361678496	0.770120583167703
WARS	-0.487083720252638	0.122395652685458
WAS	0.273190802785237	0.110975569638382
WASF2	0.22046513957747	0.236968110891735
WASH6P	0.0781881896552861	0.777351256987324
WBP11	0.28397574368962	0.0900045039903214
WBP2	0.450222162239371	0.139948885417775
WBSCR22	0.210111597325888	0.517685168597566
WDFY1	-0.916887935516353	0.0710543343200766
WDFY4	-0.0307583369671924	0.920386913841925
WDHD1	0.284970226457348	0.281774391308186
WDR1	0.0430006666666678	0.844970238667186
WDR11	0.659168226108807	0.0521221577293596
WDR12	-0.30026302974937	0.117292886108883
WDR13	0.453864407880804	0.083512647800653
WDR18	0.0633202561436583	0.75896417687235
WDR26	-0.0833667103230535	0.497553066271374
WDR3	-0.224499864959558	0.317099865396387
WDR33	-0.0179189290768669	0.911613104099288
WDR36	-0.169228844620218	0.377020644529236
WDR37	0.433740841685376	0.272606869938479
WDR43	-0.22381164357007	0.273783775664435
WDR44	0.190149774088752	0.419067302677594
WDR46	-0.514491003410273	0.043931576743436
WDR48	0.218889281530103	0.319706085029405
WDR5	0.0831730856044572	0.481100255477776
WDR55	0.186209158839965	0.352365870161974
WDR61	0.20927956819067	0.153450376403656
WDR70	0.323080189417428	0.190418077234873
WDR74	-0.155315093436913	0.440832123377468
WDR75	-0.504481620265768	0.0264848898082121
WDR77	0.292684053408095	0.186902659278757
WDR81	-0.208928226756855	0.281766323336063
WDR82	0.0913211421128217	0.500108347744113
WDR89	0.0981898075841201	0.628687460342588
WDR91	0.0477700656918731	0.795751571035119
WHSC1	-0.0377292710629931	0.899348773892425
WHSC1L1	-0.0567024749087928	0.738016140822845
WIBG	-0.252443147028465	0.198880262586308
WIPF1	0.123640036051203	0.481447360575721
WIZ	0.0973466844528392	0.622408741563641
WNK1	0.236024384463429	0.226679851888496
WRNIP1	-0.00748430894352836	0.977484164522762
WTAP	0.222231484092097	0.186141310333432
XAB2	0.0625562711213767	0.698409787306466
XPC	0.0229160517282452	0.901256729217673
XPNPEP1	-0.140935636964976	0.473148062120644
XPO1	0.122571288258921	0.334652426612736
XPO4	0.135963615292701	0.504303397617818
XPO5	-0.278792650440067	0.281601786370378
XPO7	0.581003545410237	0.000481938437318231
XPOT	0.181545708894767	0.471138783624091
XRCC1	0.1141501483587	0.477130913155687
XRCC4	0.0615259646310715	0.842079604909601
XRCC5	0.108578579710134	0.413844797374075
XRCC6	0.0819944347826045	0.622690585547132
XRN2	0.22899302628965	0.113612234172803
YARS	0.140194488391121	0.436678153031193
YARS2	0.221563562177462	0.207786729659657
YBX1	-0.166181380181243	0.383577239725218
YBX3	-0.0410198320431121	0.811450707448024
YEATS4	0.0494212665078297	0.775306207057888
YIF1B	0.0534018304115857	0.803797164565641
YIPF4	0.0648318701529895	0.652841079333726
YIPF5	-0.19666332656714	0.261542861682333
YKT6	0.0670984070560188	0.701999720220327
YLPM1	0.108752066315382	0.579337508504551
YME1L1	0.15954263474095	0.630163360954479
YTHDC1	-0.0651345360751741	0.76133859454408
YTHDC2	0.338696881234291	0.271201517184884
YTHDF2	0.107083368465712	0.688843176563785
YTHDF3	0.286867325138294	0.160463530897711
YWHAB	0.155005594202894	0.37051275981196
YWHAE	0.330243246376803	0.0869630745462056
YWHAG	0.217430381572697	0.267333183627877
YWHAH	0.240849150765001	0.29637236921493
YWHAQ	0.424955999999995	0.0425390397535574
YWHAZ	0.198480057971011	0.420879691776277
YY1	-0.18432736424182	0.221644102080429
ZADH2	0.40906946766227	0.0564887304782141
ZAP70	-0.309210234593566	0.449423058476799
ZBTB40	-0.278715357564973	0.234678646922555
ZC3H11A	0.147459261671525	0.336310064930279
ZC3H13	0.146872549801719	0.5624089146522
ZC3H14	0.199843295862909	0.332769067676882
ZC3H15	-0.16697330891531	0.420259845840691
ZC3H18	-0.112403430221807	0.445608637671043
ZC3H4	0.0536365961485075	0.665181844502762
ZC3H7A	0.0359340389795069	0.822184654092254
ZC3HAV1	-0.0859395412906352	0.555008010891528
ZC3HC1	0.0478806639308225	0.763744594350771
ZCCHC6	-0.187710946140037	0.35374086439143
ZCCHC8	0.24290745585583	0.262683659699419
ZCRB1	0.424949753874108	0.0865402906875879
ZEB2	0.11792057004158	0.604932895708741
ZFP62	-0.0162348174455911	0.976549838172229
ZFP91-CNTF	-0.00607781634415971	0.969655176552607
ZFR	0.10938974037699	0.439290910138146
ZMAT2	0.112361116451618	0.552093434855001
ZMPSTE24	-0.202674620077612	0.265194476025005
ZMYM2	0.235508450400278	0.181500312282415
ZMYM3	0.296072761238417	0.330323440568617
ZMYND11	-0.0489004819285572	0.817358695272451
ZMYND8	-0.197180516684821	0.207018867484373
ZNF131	0.112186519175019	0.667353189876078
ZNF143	-0.0491674444927384	0.87228565895316
ZNF148	0.176655859238069	0.441704925673828
ZNF207	0.0863879129826692	0.542850802206187
ZNF22	-0.0123555104142561	0.96098133560706
ZNF326	0.313697989362648	0.163580950657558
ZNF362	0.0840081054184445	0.74535886370446
ZNF451	-0.179495539916223	0.431807352858165
ZNF512	0.159283892140909	0.467809971849443
ZNF592	-0.500440617968547	0.0391233429493884
ZNF609	0.476898733975236	0.0839805768734821
ZNF638	-0.00303498274237057	0.986218772875389
ZNF687	-0.0692083032668496	0.767054417242455
ZNF740	-0.332243176377936	0.156148354585445
ZNF787	-0.0223738603049028	0.888950311425104
ZPR1	0.119347429151079	0.488052571626044
ZRANB2	0.454825312733231	0.0279022424442965
ZW10	-0.140787446141893	0.281602595560379
ZWILCH	-0.0422925474524511	0.849568385029689
ZYG11B	0.0350550217038155	0.885912850931643
